"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"130",30,"lowerDR",1,35.2,30.2,100,0.0510510022011024,0.00288298545065629,0.0032931338087127,0.00290855055995834
"131",30,"lowerDR",3,35.1,30.2,10,0.356663128786304,0.0747047018868977,0.00513836716484196,0.0278186984853625
"132",30,"lowerDR",3,35.1,30.2,20,0.304616396502685,0.0590405870029028,0.00791181065829999,0.0299567383822816
"133",30,"lowerDR",3,35.1,30.2,30,0.256321710832639,0.0765316441379029,0.007435947814004,0.0248722825199073
"134",30,"lowerDR",3,35.1,30.2,40,0.220472328467233,0.0880282890127582,0.00681030924571207,0.0181501901613692
"135",30,"lowerDR",3,35.1,30.2,50,0.192120845652656,0.091937483610526,0.00636347772272649,0.0135038321422077
"136",30,"lowerDR",3,35.1,30.2,60,0.168957520632739,0.0914890337677014,0.00554386225669989,0.0104557533271553
"137",30,"lowerDR",3,35.1,30.2,70,0.152035956276234,0.0876457905236084,0.00506049259531445,0.00900672745182887
"138",30,"lowerDR",3,35.1,30.2,80,0.138066450189514,0.0820269321011917,0.00456788920421041,0.0076142594054466
"139",30,"lowerDR",3,35.1,30.2,90,0.12596459685001,0.0769749971412074,0.00392194940359179,0.0066030288001761
"140",30,"lowerDR",3,35.1,30.2,100,0.116619198077822,0.0712820222443614,0.0034552172585713,0.00584765648152849
"141",30,"lowerDR",5,35.6,30.2,10,0.376819831399872,0.277800719169691,0.00557408767470921,0.0402211997959249
"142",30,"lowerDR",5,35.6,30.2,20,0.318654140891522,0.173841200189385,0.00920827745265497,0.031536357878964
"143",30,"lowerDR",5,35.6,30.2,30,0.26366094533978,0.130240412377612,0.00909025083259033,0.0190724606607407
"144",30,"lowerDR",5,35.6,30.2,40,0.222942952547243,0.105161932063214,0.0081349945949439,0.0145779608635191
"145",30,"lowerDR",5,35.6,30.2,50,0.192658903276284,0.0969843224509502,0.00713402433828521,0.0114617699974017
"146",30,"lowerDR",5,35.6,30.2,60,0.168690540103952,0.0883448750252241,0.00639069428417468,0.010326625591742
"147",30,"lowerDR",5,35.6,30.2,70,0.150595707131242,0.0820655750101007,0.00544068458423367,0.00824747916581826
"148",30,"lowerDR",5,35.6,30.2,80,0.137132543132281,0.0772830615763221,0.00478123638660425,0.00695321693487366
"149",30,"lowerDR",5,35.6,30.2,90,0.125825256930677,0.0752627247208757,0.00411583335032476,0.00605461140166028
"150",30,"lowerDR",5,35.6,30.2,100,0.114916985180173,0.0728756252729757,0.00362754346121519,0.0052395043813873
"151",30,"null",1,50.2,30.3,10,0.139874169904485,0.0163513456822465,0.00435134026536303,0.032071580644957
"152",30,"null",1,50.2,30.3,20,0.122267869066573,0.0524022058227309,0.00494626358386551,0.0222671733713366
"153",30,"null",1,50.2,30.3,30,0.103956779202946,0.0394396463737229,0.00505463287878821,0.0115770846515231
"154",30,"null",1,50.2,30.3,40,0.0922078310797871,0.0291732789446762,0.00519925367162941,0.00792594273719701
"155",30,"null",1,50.2,30.3,50,0.082718032372431,0.0257551614392668,0.00478326664898694,0.00606344923727013
"156",30,"null",1,50.2,30.3,60,0.0764075038964505,0.0220041349776692,0.00416261591722162,0.00513089273207253
"157",30,"null",1,50.2,30.3,70,0.0721058525292619,0.021143095423279,0.00380977114654529,0.00445731470620449
"158",30,"null",1,50.2,30.3,80,0.0693083614920491,0.0203707621213274,0.00341117893867938,0.00393935931357436
"159",30,"null",1,50.2,30.3,90,0.0685222121695792,0.0194121141827329,0.00315944986018769,0.00342597640546065
"160",30,"null",1,50.2,30.3,100,0.0674779787096486,0.0189471060523934,0.00284811810749068,0.00297883401372958
"161",30,"null",3,50.1,30,10,0.228506912669542,0.0848184380515289,0.00542537182375707,0.0308450173257508
"162",30,"null",3,50.1,30,20,0.206141313125845,0.0812893764237447,0.00676088767613778,0.0411021665013292
"163",30,"null",3,50.1,30,30,0.189219441607299,0.108490120585889,0.00693105738783747,0.0364506681572234
"164",30,"null",3,50.1,30,40,0.17174014746687,0.132175562013542,0.0063591186645763,0.0280777929355775
"165",30,"null",3,50.1,30,50,0.160636152580942,0.145030520435401,0.00577550363230175,0.0216156892669487
"166",30,"null",3,50.1,30,60,0.152074215586404,0.15046999232975,0.00574973615818014,0.017578324394928
"167",30,"null",3,50.1,30,70,0.145857902357346,0.153294678620266,0.00551654872815802,0.0143632483151123
"168",30,"null",3,50.1,30,80,0.14066911958403,0.151315342015161,0.00514362732459875,0.0123989767742768
"169",30,"null",3,50.1,30,90,0.13631558911327,0.149273276429873,0.00468481592976158,0.0104348127556928
"170",30,"null",3,50.1,30,100,0.132207295903741,0.145119967629288,0.00444697926430834,0.00963779949659431
"171",30,"null",5,50.1,29.9,10,0.252003497555935,0.368039301462492,0.00517407252180269,0.0315421252038317
"172",30,"null",5,50.1,29.9,20,0.227658759170825,0.239087154976585,0.00837929844435766,0.0351203454321689
"173",30,"null",5,50.1,29.9,30,0.202196085923179,0.183632381097621,0.00821893565871076,0.029034653989484
"174",30,"null",5,50.1,29.9,40,0.186569858435642,0.154691635659344,0.00770278500422994,0.0250792016460765
"175",30,"null",5,50.1,29.9,50,0.171513438335742,0.144724656919462,0.0075039676289891,0.0223468593174069
"176",30,"null",5,50.1,29.9,60,0.160466944453799,0.143804415953084,0.00719602960395128,0.0209870347527065
"177",30,"null",5,50.1,29.9,70,0.150041609928468,0.139018098150269,0.0063769315200897,0.0184652909949428
"178",30,"null",5,50.1,29.9,80,0.144278068124267,0.13771725959532,0.00590771802124329,0.0167891768380528
"179",30,"null",5,50.1,29.9,90,0.137425965306314,0.136186201030463,0.00549278792898046,0.014207927289081
"180",30,"null",5,50.1,29.9,100,0.132641135022578,0.134701642728285,0.0049844271077811,0.012649243930528
