"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"161",30,"null",3,50.4,29.5,10,-0.0516257006965931,-0.119812231951791,0.0358918636666551,0.0129064233319383
"162",30,"null",3,50.4,29.5,20,-0.0547703931557413,-0.0993368441325109,0.0213215522240634,0.0120014029824672
"163",30,"null",3,50.4,29.5,30,-0.0284047281771456,-0.0632219418863573,0.0140421641057644,0.00964283980492283
"164",30,"null",3,50.4,29.5,40,-0.0171762630671282,-0.036169625575567,0.0107522239506264,0.00748042780740795
"165",30,"null",3,50.4,29.5,50,-0.00990797562660714,-0.0259657385898115,0.00823640713814603,0.00550606273825807
"166",30,"null",3,50.4,29.5,60,-0.00879202492289622,-0.0240006821776545,0.00716204513056061,0.0047041477171412
"167",30,"null",3,50.4,29.5,70,-0.00822314608046071,-0.0215357524535315,0.0061589655766884,0.00409061630279286
"168",30,"null",3,50.4,29.5,80,-0.00660914291709862,-0.0200987962577575,0.00541474506356051,0.0036081872711903
"169",30,"null",3,50.4,29.5,90,-0.00556416582097785,-0.0181719096984776,0.00476895597774139,0.00314494418203817
"170",30,"null",3,50.4,29.5,100,-0.00574039018880243,-0.0175606901213779,0.00421478576084394,0.00295098255292653
"171",30,"null",5,50,29.8,10,-0.0162384360978948,-0.0875943604766654,0.0312267579611242,0.0214937259162326
"172",30,"null",5,50,29.8,20,-0.0309405961497862,-0.083822809470166,0.0225016758665454,0.0139836671487633
"173",30,"null",5,50,29.8,30,-0.00707089694609389,-0.0474825019208197,0.0118920646108532,0.0107342479840362
"174",30,"null",5,50,29.8,40,0.00473008177606204,-0.0249088532538332,0.00926984943188217,0.00879815898796456
"175",30,"null",5,50,29.8,50,0.0100059441126353,-0.00863887525173421,0.00740177895061097,0.00674162016435149
"176",30,"null",5,50,29.8,60,0.00869065007910893,-0.00218305581300162,0.0059827301711151,0.00535361976308686
"177",30,"null",5,50,29.8,70,0.00877444158509874,0.00236543823955269,0.00550589694883093,0.00469106295670265
"178",30,"null",5,50,29.8,80,0.00842401043835308,0.00529239983553818,0.00506399698744035,0.00406251146488388
"179",30,"null",5,50,29.8,90,0.0072309719875882,0.00709214501833707,0.00441660184504365,0.00369265477930257
"180",30,"null",5,50,29.8,100,0.00831888420821897,0.00758821214640165,0.00403092798905615,0.00344163387535086
